delivery_id,order_date,hub_id,hub_side,delivery_area,delivery_slot,promised_delivery_hours,actual_delivery_hours,delivery_status,delivery_partner
20260210_1,2026-02-10,Thane_West_Hub,West,Naupada,Afternoon,28,27.3,Delivered,Partner_A
20260210_2,2026-02-10,Thane_West_Hub,West,Naupada,Afternoon,28,26.1,Delivered,Partner_C
20260210_3,2026-02-10,Thane_West_Hub,West,Naupada,Afternoon,31,31.1,Delivered,Partner_C
20260210_4,2026-02-10,Thane_West_Hub,West,Naupada,Morning,30,30.9,Delivered,Partner_B
20260210_5,2026-02-10,Thane_West_Hub,West,Naupada,Morning,29,31.9,Delivered,Partner_C
20260210_6,2026-02-10,Thane_West_Hub,West,Naupada,Morning,29,30.3,Delivered,Partner_C
20260210_7,2026-02-10,Thane_West_Hub,West,Naupada,Morning,29,29.7,Delivered,Partner_C
20260210_8,2026-02-10,Thane_West_Hub,West,Naupada,Afternoon,27,26.3,Delivered,Partner_A
20260210_9,2026-02-10,Thane_West_Hub,West,Naupada,Afternoon,27,27.6,Delivered,Partner_B
20260210_10,2026-02-10,Thane_West_Hub,West,Naupada,Afternoon,30,30.0,Delivered,Partner_C
20260210_11,2026-02-10,Thane_West_Hub,West,Naupada,Evening,31,34.1,Delivered,Partner_B
20260210_12,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,31,34.6,Delivered,Partner_A
20260210_13,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,31,35.3,Delivered,Partner_C
20260210_14,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,31,36.7,Failed,Partner_B
20260210_15,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,30,34.3,Delivered,Partner_A
20260210_16,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,31,33.2,Delivered,Partner_A
20260210_17,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,31,34.0,Delivered,Partner_C
20260210_18,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Morning,27,27.1,Delivered,Partner_A
20260210_19,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Afternoon,30,32.4,Delivered,Partner_C
20260210_20,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Morning,27,26.8,Delivered,Partner_C
20260210_21,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,27,25.2,Delivered,Partner_C
20260210_22,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Afternoon,27,26.5,Delivered,Partner_C
20260210_23,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Morning,29,29.0,Delivered,Partner_B
20260210_24,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Afternoon,30,32.6,Delivered,Partner_A
20260210_25,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Morning,27,26.2,Delivered,Partner_A
20260210_26,2026-02-10,Thane_West_Hub,West,Panchpakhadi,Evening,31,36.9,Failed,Partner_B
20260210_27,2026-02-10,Thane_West_Hub,West,Ram Maruti Road,Evening,27,26.3,Delivered,Partner_A
20260210_28,2026-02-10,Thane_West_Hub,West,Ram Maruti Road,Afternoon,30,30.1,Delivered,Partner_B
