delivery_id,order_date,hub_id,hub_side,delivery_area,delivery_slot,promised_delivery_hours,actual_delivery_hours,delivery_status,delivery_partner
20260213_1,2026-02-13,Thane_West_Hub,West,Naupada,Morning,28,26.4,Delivered,Partner_C
20260213_2,2026-02-13,Thane_West_Hub,West,Naupada,Morning,27,27.7,Delivered,Partner_C
20260213_3,2026-02-13,Thane_West_Hub,West,Naupada,Afternoon,27,26.8,Delivered,Partner_B
20260213_4,2026-02-13,Thane_West_Hub,West,Naupada,Afternoon,29,30.0,Delivered,Partner_C
20260213_5,2026-02-13,Thane_West_Hub,West,Naupada,Afternoon,27,25.2,Delivered,Partner_B
20260213_6,2026-02-13,Thane_West_Hub,West,Naupada,Morning,30,28.9,Delivered,Partner_C
20260213_7,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Morning,31,29.8,Delivered,Partner_A
20260213_8,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Morning,28,26.4,Delivered,Partner_C
20260213_9,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Evening,28,28.8,Delivered,Partner_C
20260213_10,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Morning,28,26.6,Delivered,Partner_B
20260213_11,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Afternoon,30,31.0,Delivered,Partner_C
20260213_12,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Afternoon,30,30.2,Delivered,Partner_B
20260213_13,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Morning,31,30.7,Delivered,Partner_B
20260213_14,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Morning,31,30.6,Delivered,Partner_C
20260213_15,2026-02-13,Thane_West_Hub,West,Panchpakhadi,Afternoon,29,31.6,Delivered,Partner_C
20260213_16,2026-02-13,Thane_West_Hub,West,Ram Maruti Road,Morning,30,30.6,Delivered,Partner_A
20260213_17,2026-02-13,Thane_West_Hub,West,Ram Maruti Road,Morning,29,30.8,Delivered,Partner_C
20260213_18,2026-02-13,Thane_West_Hub,West,Ram Maruti Road,Morning,28,27.1,Delivered,Partner_A
20260213_19,2026-02-13,Thane_West_Hub,West,Ram Maruti Road,Morning,27,27.6,Delivered,Partner_B
